ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Annotation
SantaDomingo-3_one-1,6050,SantaDomingo,3_one,ʔî·skᴀ,ʔî·skᴀ,,,Miller1963,3_one-40,false,,,
SantaDomingo-4_two-1,6055,SantaDomingo,4_two,dYû·mi,dYû·mi,,,Miller1963,4_two-40,false,,,
SantaDomingo-6_old-1,6059,SantaDomingo,6_old,zâ·wani,zâ·wani,,,Miller1963,6_old-40,false,,,
SantaDomingo-7_small-1,6063,SantaDomingo,7_small,rī́·-,rī́·-,,,Miller1963,7_small-40,false,,,
SantaDomingo-10_new-1,6067,SantaDomingo,10_new,nâ·ci-za,nâ·ci-za,,,Miller1963,10_new-40,false,,,
SantaDomingo-11_good-1,6071,SantaDomingo,11_good,rá·wa,rá·wa,,,Miller1963,11_good-40,false,,,
SantaDomingo-12_round-1,6075,SantaDomingo,12_round,sk̉ī́r̉ɪcɪ,sk̉ī́r̉ɪcɪ,,,Miller1963,12_round-40,false,,,
SantaDomingo-15_sharpblade-1,6079,SantaDomingo,15_sharpblade,st̉úw̉ᴀcɪ,st̉úw̉ᴀcɪ,,,Miller1963,15_sharpblade-40,false,,,it is sharp
SantaDomingo-17_full-1,6084,SantaDomingo,17_full,gī́·t̉a,gī́·t̉a,,,Miller1963,17_full-40,false,,,it is fill
SantaDomingo-19_hot-1,6088,SantaDomingo,19_hot,ʔī̉·rī-m̉ᴀza,ʔī̉·rī-m̉ᴀza,,,Miller1963,19_hot-40,false,,,
SantaDomingo-20_woman-1,6094,SantaDomingo,20_woman,k̉ú·wi,k̉ú·wi,,,Miller1963,20_woman-40,false,,,
SantaDomingo-21_man-1,6097,SantaDomingo,21_man,hâ·c̣īze,hâ·c̣īze,,,Miller1963,21_man-40,false,,,
SantaDomingo-23_fish-1,6101,SantaDomingo,23_fish,k̉â·šɪ,k̉â·šɪ,,,Miller1963,23_fish-40,false,,,
SantaDomingo-24_bird-1,6105,SantaDomingo,24_bird,sír̉u,sír̉u,,,Miller1963,24_bird-40,false,,,
SantaDomingo-25_dog-1,6109,SantaDomingo,25_dog,dî·yᴀ,dî·yᴀ,,,Miller1963,25_dog-40,false,,,
SantaDomingo-26_louse-1,6113,SantaDomingo,26_louse,šî·na,šî·na,,,Miller1963,26_louse-40,false,,,"flea, louse"
SantaDomingo-27_snake-1,6117,SantaDomingo,27_snake,ṣû·wi,ṣû·wi,,,Miller1963,27_snake-40,false,,,
SantaDomingo-29_bark-1,6121,SantaDomingo,29_bark,ʔí·č̉anani,ʔí·č̉anani,,,Miller1963,29_bark-40,false,,,
SantaDomingo-30_leaf-1,6125,SantaDomingo,30_leaf,mâ·sani,mâ·sani,,,Miller1963,30_leaf-40,false,,,
SantaDomingo-31_root-1,6129,SantaDomingo,31_root,wá·wáẓīni,wá·wáẓīni,,,Miller1963,31_root-40,false,,,
SantaDomingo-32_seed-1,6133,SantaDomingo,32_seed,gâ·wɪcɪ,gâ·wɪcɪ,,,Miller1963,32_seed-40,false,,,
SantaDomingo-33_blood-1,6139,SantaDomingo,33_blood,m̉ác̉i,m̉ác̉i,,,Miller1963,33_blood-40,false,,,
SantaDomingo-34_meat-1,6143,SantaDomingo,34_meat,ʔî·šani,ʔî·šani,,,Miller1963,34_meat-40,false,,,
SantaDomingo-35_skin-1,6146,SantaDomingo,35_skin,písč̉anani,písč̉anani,,,Miller1963,35_skin-40,false,,,
SantaDomingo-36_bone-1,6149,SantaDomingo,36_bone,háisgīni,háisgīni,,,Miller1963,36_bone-40,false,,,
SantaDomingo-37_greasefat-1,6153,SantaDomingo,37_greasefat,ʔî·ṣati,ʔî·ṣati,,,Miller1963,37_greasefat-40,false,,,
SantaDomingo-38_egg-1,6156,SantaDomingo,38_egg,n̉â·w̉ak̉ᴀ,n̉â·w̉ak̉ᴀ,,,Miller1963,38_egg-40,false,,,
SantaDomingo-39_horn-1,6160,SantaDomingo,39_horn,zâ·ẓᴀ,zâ·ẓᴀ,,,Miller1963,39_horn-40,false,,,
SantaDomingo-41_feather-1,6164,SantaDomingo,41_feather,há·bi,há·bi,,,Miller1963,41_feather-40,false,,,
SantaDomingo-42_hair-1,6168,SantaDomingo,42_hair,há·ẓīni,há·ẓīni,,,Miller1963,42_hair-40,false,,,
SantaDomingo-43_head-1,6173,SantaDomingo,43_head,nâ·sgani,nâ·sgani,,,Miller1963,43_head-40,false,,,
SantaDomingo-44_ear-1,6176,SantaDomingo,44_ear,séỷupe,séỷupe,,,Miller1963,44_ear-40,false,,,
SantaDomingo-45_eye-1,6184,SantaDomingo,45_eye,k̉â·na,k̉â·na,,,Miller1963,45_eye-41,false,,,
SantaDomingo-46_nose-1,6189,SantaDomingo,46_nose,gáw̉išᴀ,gáw̉išᴀ,,,Miller1963,46_nose-40,false,,,
SantaDomingo-47_mouth-1,6194,SantaDomingo,47_mouth,zî·k̉ᴀ,zî·k̉ᴀ,,,Miller1963,47_mouth-40,false,,,
SantaDomingo-48_tooth-1,6199,SantaDomingo,48_tooth,háʔač̉ani,háʔač̉ani,,,Miller1963,48_tooth-40,false,,,
SantaDomingo-49_tongue-1,6203,SantaDomingo,49_tongue,káw̉ačɪ,káw̉ačɪ,,,Miller1963,49_tongue-40,false,,,
SantaDomingo-50_clawnail-1,6208,SantaDomingo,50_clawnail,hả·wač̉ani,hả·wač̉ani,,,Miller1963,50_clawnail-40,false,,,
SantaDomingo-51_foot-1,6213,SantaDomingo,51_foot,kâ·sdi,kâ·sdi,,,Miller1963,51_foot-40,false,,,
SantaDomingo-52_knee-1,6217,SantaDomingo,52_knee,gả·šɪ,gả·šɪ,,,Miller1963,52_knee-40,false,,,
SantaDomingo-53_hand-1,6221,SantaDomingo,53_hand,w̉înusga,w̉înusga,,,Miller1963,53_hand-40,false,,,
SantaDomingo-54_arm-1,6227,SantaDomingo,54_arm,gáỷûm̉e,gáỷûm̉e,,,Miller1963,54_arm-40,false,,,
SantaDomingo-55_rope-1,6401,SantaDomingo,55_rope,ʔû·siwisdYan̉ɪ,ʔû·siwisdYan̉ɪ,,,Miller1963,55_rope-40,false,,,
SantaDomingo-56_belly-1,6240,SantaDomingo,56_belly,kû·nač̉ᴀ,kû·nač̉ᴀ,,,Miller1963,56_belly-40,false,,,his stomach
SantaDomingo-58_neck-1,6249,SantaDomingo,58_neck,gá·wiẓa,gá·wiẓa,,,Miller1963,58_neck-40,false,,,
SantaDomingo-59_breast-1,6253,SantaDomingo,59_breast,gâ·wic̉ɪ,gâ·wic̉ɪ,,,Miller1963,59_breast-40,false,,,
SantaDomingo-60_heart-1,6257,SantaDomingo,60_heart,w̉î·nusga,w̉î·nusga,,,Miller1963,60_heart-41,false,,,
SantaDomingo-61_liver-1,6261,SantaDomingo,61_liver,ʔỉ·nani,ʔỉ·nani,,,Miller1963,61_liver-40,false,,,
SantaDomingo-62_drink-1,6266,SantaDomingo,62_drink,gī̂·sk̉ᴀ,gī̂·sk̉ᴀ,,,Miller1963,62_drink-40,false,,,
SantaDomingo-63_eat-1,6232,SantaDomingo,63_eat,kủ·pE,kủ·pE,,,Miller1963,63_eat-40,false,,,
SantaDomingo-64_bite-1,6236,SantaDomingo,64_bite,gâ·ku,gâ·ku,,,Miller1963,64_bite-40,false,,,he bit him
SantaDomingo-66_see-1,6271,SantaDomingo,66_see,gú·kᴀčᴀ,gú·kᴀčᴀ,,,Miller1963,66_see-40,false,,,he saw it
SantaDomingo-67_hear-1,6275,SantaDomingo,67_hear,kâ·ka,kâ·ka,,,Miller1963,67_hear-40,false,,,he heard
SantaDomingo-68_know-1,6279,SantaDomingo,68_know,gû·ni,gû·ni,,,Miller1963,68_know-40,false,,,
SantaDomingo-70_die-1,6284,SantaDomingo,70_die,kù·st̉u,kù·st̉u,,,Miller1963,70_die-40,false,,,he died
SantaDomingo-71_kill-1,6288,SantaDomingo,71_kill,gú·mudYucᴀ,gú·mudYucᴀ,,,Miller1963,71_kill-40,false,,,
SantaDomingo-72_fly-1,6292,SantaDomingo,72_fly,c̉â·pɪ,c̉â·pɪ,,,Miller1963,72_fly-40,false,,,
SantaDomingo-79_give-1,6299,SantaDomingo,79_give,zâ·ʔu,zâ·ʔu,,,Miller1963,79_give-40,false,,,he gave it (long or flat obj.) to him
SantaDomingo-79_give-2,6304,SantaDomingo,79_give,gû·di,gû·di,,,Miller1963,79_give-41,false,,,he gave it to him
SantaDomingo-80_say-1,6308,SantaDomingo,80_say,ʔé-k̉aza,ʔé-k̉aza,,,Miller1963,80_say-40,false,,,he said
SantaDomingo-81_sing-1,6312,SantaDomingo,81_sing,súỷutᴀ,súỷutᴀ,,,Miller1963,81_sing-40,false,,,
SantaDomingo-82_sun-1,6316,SantaDomingo,82_sun,ʔû·ṣac̣ᴀ,ʔû·ṣac̣ᴀ,,,Miller1963,82_sun-40,false,,,
SantaDomingo-83_moon-1,6320,SantaDomingo,83_moon,dâ·w̉ac̣ᴀ,dâ·w̉ac̣ᴀ,,,Miller1963,83_moon-40,false,,,
SantaDomingo-84_star-1,6323,SantaDomingo,84_star,šỉ·dYat̉ɪ,šỉ·dYat̉ɪ,,,Miller1963,84_star-40,false,,,
SantaDomingo-85_sky-1,6327,SantaDomingo,85_sky,hú·wak̉ᴀ,hú·wak̉ᴀ,,,Miller1963,85_sky-40,false,,,
SantaDomingo-86_water-1,6331,SantaDomingo,86_water,c̉î·ci,c̉î·ci,,,Miller1963,86_water-40,false,,,
SantaDomingo-88_rain-1,6337,SantaDomingo,88_rain,ká·čani,ká·čani,,,Miller1963,88_rain-40,false,,,
SantaDomingo-89_snow-1,6341,SantaDomingo,89_snow,hâ·wi,hâ·wi,,,Miller1963,89_snow-40,false,,,
SantaDomingo-90_stonerock-1,6345,SantaDomingo,90_stonerock,ỷâuni,ỷâuni,,,Miller1963,90_stonerock-40,false,,,
SantaDomingo-91_sand-1,6349,SantaDomingo,91_sand,yáʔái,yáʔái,,,Miller1963,91_sand-40,false,,,
SantaDomingo-93_salt-1,6353,SantaDomingo,93_salt,m̉î·na,m̉î·na,,,Miller1963,93_salt-40,false,,,
SantaDomingo-94_cloud-1,6357,SantaDomingo,94_cloud,hê·nat̉ɪ,hê·nat̉ɪ,,,Miller1963,94_cloud-40,false,,,
SantaDomingo-97_ash-1,6363,SantaDomingo,97_ash,m̉ísč̉a,m̉ísč̉a,,,Miller1963,97_ash-40,false,,,
SantaDomingo-98_burn-1,6366,SantaDomingo,98_burn,kî·c̣īkᴀ,kî·c̣īkᴀ,,,Miller1963,98_burn-40,false,,,
SantaDomingo-99_pathroad-1,6370,SantaDomingo,99_pathroad,hí·yani,hí·yani,,,Miller1963,99_pathroad-40,false,,,
SantaDomingo-100_mountain-1,6374,SantaDomingo,100_mountain,k̉ú·ti,k̉ú·ti,,,Miller1963,100_mountain-40,false,,,
SantaDomingo-102_green-1,6379,SantaDomingo,102_green,k̉ûiskī,k̉ûiskī,,,Miller1963,102_green-40,false,,,"it is blue, green"
SantaDomingo-103_yellow-1,6383,SantaDomingo,103_yellow,k̉ú·čin̉ɪ,k̉ú·čin̉ɪ,,,Miller1963,103_yellow-40,false,,,
SantaDomingo-104_white-1,6388,SantaDomingo,104_white,gâ·ša,gâ·ša,,,Miller1963,104_white-40,false,,,
SantaDomingo-105_black-1,6391,SantaDomingo,105_black,mû·nagan̉ɪ,mû·nagan̉ɪ,,,Miller1963,105_black-40,false,,,
SantaDomingo-106_night-1,6394,SantaDomingo,106_night,nû·ya,nû·ya,,,Miller1963,106_night-40,false,,,
SantaDomingo-107_name-1,6398,SantaDomingo,107_name,ʔéga-š̉a,ʔéga-š̉a,,,Miller1963,107_name-40,false,,,
SantaDomingo-110_three-1,6405,SantaDomingo,110_three,čá·mɪ,čá·mɪ,,,Miller1963,110_three-40,false,,,
SantaDomingo-111_four-1,6409,SantaDomingo,111_four,dYâ·na,dYâ·na,,,Miller1963,111_four-40,false,,,
SantaDomingo-112_five-1,6413,SantaDomingo,112_five,tâ·m̉ᴀ,tâ·m̉ᴀ,,,Miller1963,112_five-40,false,,,
SantaDomingo-113_six-1,6417,SantaDomingo,113_six,sč̉îsᴀ,sč̉îsᴀ,,,Miller1963,113_six-40,false,,,
Zuni-1_nonot-1,6418,Zuni,1_nonot,?elhlha,?elhlha,,,Newman1958,,false,,,no
Zuni-1_nonot-2,6419,Zuni,1_nonot,qa?,qa?,,,Newman1958,,false,,,not
Zuni-2_many-1,6420,Zuni,2_many,?emma,?emma,,,Newman1958,,false,,,
Zuni-3_one-1,6421,Zuni,3_one,topinte,topinte,,,Newman1958,,false,,,
Zuni-4_two-1,6422,Zuni,4_two,qilin,qilin,,,Newman1958,,false,,,
Zuni-5_big-1,6423,Zuni,5_big,lha-na,lha-na,,,Newman1958,,false,,,be big
Zuni-6_old-1,6424,Zuni,6_old,lhashshi,lhashshi,,,Newman1958,,false,,,
Zuni-7_small-1,6425,Zuni,7_small,z?a,z?a,,,Newman1958,,false,,,
Zuni-8_short-1,6426,Zuni,8_short,koni,koni,,,Newman1958,,false,,,
Zuni-9_long-1,6427,Zuni,9_long,tasha,tasha,,,Newman1958,,false,,,become long
Zuni-10_new-1,6428,Zuni,10_new,chim ?ona,chim ?ona,,,Newman1958,,false,,,
Zuni-11_good-1,6429,Zuni,11_good,k?okshi,k?okshi,,,Newman1958,,false,,,
Zuni-12_round-1,6430,Zuni,12_round,pizulliya,pizulliya,,,Newman1958,,false,,,
Zuni-13_heavy-1,6431,Zuni,13_heavy,yukti,yukti,,,Newman1958,,false,,,
Zuni-14_dry-1,6432,Zuni,14_dry,k?usa,k?usa,,,Newman1958,,false,,,become dry
Zuni-15_sharpblade-1,6433,Zuni,15_sharpblade,?otta,?otta,,,Newman1958,,false,,,
Zuni-16_dirty-1,6434,Zuni,16_dirty,?anchi?mowa,?anchi?mowa,,,Newman1958,,false,,,
Zuni-17_full-1,6435,Zuni,17_full,potti,potti,,,Newman1958,,false,,,
Zuni-18_cold-1,6436,Zuni,18_cold,z?e,z?e,,,Newman1958,,false,,,"cold, be or become"
Zuni-19_hot-1,6437,Zuni,19_hot,k?alhi,k?alhi,,,Newman1958,,false,,,"hot, become"
Zuni-20_woman-1,6438,Zuni,20_woman,k?a-na-qayi-na,k?a-na-qayi-na,,,Newman1958,,false,,,
Zuni-21_man-1,6439,Zuni,21_man,lhashshi-k?i,lhashshi-k?i,,,Newman1958,,false,,,
Zuni-22_person-1,6440,Zuni,22_person,jo??i,jo??i,,,Newman1958,,false,,,
Zuni-23_fish-1,6441,Zuni,23_fish,k?ashshita,k?ashshita,,,Newman1958,,false,,,
Zuni-24_bird-1,6442,Zuni,24_bird,wo?-z?a-na,wo?-z?a-na,,,Newman1958,,false,,,
Zuni-25_dog-1,6443,Zuni,25_dog,wazzita,wazzita,,,Newman1958,,false,,,
Zuni-26_louse-1,6444,Zuni,26_louse,me,me,,,Newman1958,,false,,,body louse
Zuni-27_snake-1,6445,Zuni,27_snake,?ayaso?a,?ayaso?a,,,Newman1958,,false,,,
Zuni-28_tree-1,6446,Zuni,28_tree,ta-tta,ta-tta,,,Newman1958,,false,,,
Zuni-29_bark-1,6447,Zuni,29_bark,z?iqqa,z?iqqa,,,Newman1958,,false,,,
Zuni-30_leaf-1,6448,Zuni,30_leaf,ja?-yachi,ja?-yachi,,,Newman1958,,false,,,
Zuni-31_root-1,6449,Zuni,31_root,lhaqi-mo,lhaqi-mo,,,Newman1958,,false,,,
Zuni-32_seed-1,6450,Zuni,32_seed,ka,ka,,,Newman1958,,false,,,seed (small)
Zuni-32_seed-2,6451,Zuni,32_seed,to:sho,to:sho,,,Newman1958,,false,,,seeds
Zuni-33_blood-1,6452,Zuni,33_blood,?ate,?ate,,,Newman1958,,false,,,
Zuni-34_meat-1,6453,Zuni,34_meat,shi,shi,,,Newman1958,,false,,,
Zuni-35_skin-1,6454,Zuni,35_skin,z?iqqa,z?iqqa,,,Newman1958,,false,,,
Zuni-36_bone-1,6455,Zuni,36_bone,sa,sa,,,Newman1958,,false,,,
Zuni-37_greasefat-1,6456,Zuni,37_greasefat,?isha-na,?isha-na,,,Newman1958,,false,,,
Zuni-38_egg-1,6457,Zuni,38_egg,toko:ko mo?le,toko:ko mo?le,,,Newman1958,,false,,,egg of chicken (/toko:ko/ = chicken)
Zuni-39_horn-1,6458,Zuni,39_horn,sa-ya,sa-ya,,,Newman1958,,false,,,
Zuni-40_tail-1,6459,Zuni,40_tail,jokti,jokti,,,Newman1958,,false,,,animal
Zuni-40_tail-2,6460,Zuni,40_tail,k?ate,k?ate,,,Newman1958,,false,,,bird
Zuni-41_feather-1,6461,Zuni,41_feather,la,la,,,Newman1958,,false,,,
Zuni-42_hair-1,6462,Zuni,42_hair,taya,taya,,,Newman1958,,false,,,(head)
Zuni-42_hair-2,6463,Zuni,42_hair,zi,zi,,,Newman1958,,false,,,(body)
Zuni-43_head-1,6464,Zuni,43_head,?oshoqqi,?oshoqqi,,,Newman1958,,false,,,
Zuni-44_ear-1,6465,Zuni,44_ear,lashokti,lashokti,,,Newman1958,,false,,,
Zuni-45_eye-1,6466,Zuni,45_eye,tuna,tuna,,,Newman1958,,false,,,
Zuni-46_nose-1,6467,Zuni,46_nose,no?li,no?li,,,Newman1958,,false,,,
Zuni-47_mouth-1,6468,Zuni,47_mouth,?awati,?awati,,,Newman1958,,false,,,
Zuni-48_tooth-1,6469,Zuni,48_tooth,?o?na,?o?na,,,Newman1958,,false,,,
Zuni-49_tongue-1,6470,Zuni,49_tongue,jonni,jonni,,,Newman1958,,false,,,
Zuni-50_clawnail-1,6471,Zuni,50_clawnail,shonchi,shonchi,,,Newman1958,,false,,,
Zuni-51_foot-1,6472,Zuni,51_foot,weqi,weqi,,,Newman1958,,false,,,
Zuni-52_knee-1,6473,Zuni,52_knee,?oshshi,?oshshi,,,Newman1958,,false,,,
Zuni-53_hand-1,6474,Zuni,53_hand,?asi,?asi,,,Newman1958,,false,,,
Zuni-54_arm-1,6475,Zuni,54_arm,?asi,?asi,,,Newman1958,,false,,,
Zuni-55_rope-1,6541,Zuni,55_rope,to?ni,to?ni,,,Newman1958,,false,,,
Zuni-56_belly-1,6478,Zuni,56_belly,k?o-pp-?an,k?o-pp-?an,,,Newman1958,,false,,,
Zuni-57_navelbellybutton-1,6479,Zuni,57_navelbellybutton,sha:mulu?qi,sha:mulu?qi,,,Newman1958,,false,,,
Zuni-58_neck-1,6480,Zuni,58_neck,k?isi,k?isi,,,Newman1958,,false,,,
Zuni-59_breast-1,6481,Zuni,59_breast,mejana,mejana,,,Newman1958,,false,,,"breast, feeding bottle"
Zuni-59_breast-2,6482,Zuni,59_breast,po?jata,po?jata,,,Newman1958,,false,,,"chest, breast"
Zuni-59_breast-3,6483,Zuni,59_breast,qik?a,qik?a,,,Newman1958,,false,,,"breast, udder, mammary gland"
Zuni-60_heart-1,6484,Zuni,60_heart,?ik?e:n,?ik?e:n,,,Newman1958,,false,,,
Zuni-61_liver-1,6485,Zuni,61_liver,jaqqali,jaqqali,,,Newman1958,,false,,,
Zuni-62_drink-1,6486,Zuni,62_drink,tutu,tutu,,,Newman1958,,false,,,
Zuni-63_eat-1,6476,Zuni,63_eat,?ito,?ito,,,Newman1958,,false,,,
Zuni-64_bite-1,6477,Zuni,64_bite,?utte,?utte,,,Newman1958,,false,,,
Zuni-65_vomit-1,6487,Zuni,65_vomit,yak?o,yak?o,,,Newman1958,,false,,,
Zuni-66_see-1,6488,Zuni,66_see,?an-k?oja-k?a,?an-k?oja-k?a,,,Newman1958,,false,,,
Zuni-67_hear-1,6489,Zuni,67_hear,jatiya:w,jatiya:w,,,Newman1958,,false,,,
Zuni-68_know-1,6490,Zuni,68_know,?aniqa,?aniqa,,,Newman1958,,false,,,
Zuni-69_sleep-1,6491,Zuni,69_sleep,?ala,?ala,,,Newman1958,,false,,,(sg)
Zuni-69_sleep-2,6492,Zuni,69_sleep,ya:tela,ya:tela,,,Newman1958,,false,,,(pl)
Zuni-70_die-1,6493,Zuni,70_die,?ashe,?ashe,,,Newman1958,,false,,,
Zuni-71_kill-1,6494,Zuni,71_kill,?ayna,?ayna,,,Newman1958,,false,,,
Zuni-72_fly-1,6495,Zuni,72_fly,la?ji,la?ji,,,Newman1958,,false,,,
Zuni-73_walk-1,6496,Zuni,73_walk,?i:lo-sha,?i:lo-sha,,,Newman1958,,false,,,walk backwards and forth
Zuni-74_come-1,6497,Zuni,74_come,?iy,?iy,,,Newman1958,,false,,,
Zuni-74_come-2,6498,Zuni,74_come,k?alhemi,k?alhemi,,,Newman1958,,false,,,come!
Zuni-75_lie-1,6499,Zuni,75_lie,?a,?a,,,Newman1958,,false,,,be laying
Zuni-76_sitsitdown-1,6500,Zuni,76_sitsitdown,?i-tina,?i-tina,,,Newman1958,,false,,,
Zuni-76_sitsitdown-2,6501,Zuni,76_sitsitdown,?i:m-u,?i:m-u,,,Newman1958,,false,,,
Zuni-77_standup-1,6502,Zuni,77_standup,pilaku,pilaku,,,Newman1958,,false,,,from lying position
Zuni-77_standup-2,6503,Zuni,77_standup,?elemaku,?elemaku,,,Newman1958,,false,,,from sitting position
Zuni-77_standup-3,6504,Zuni,77_standup,lhuwalemaku,lhuwalemaku,,,Newman1958,,false,,,from sitting position
Zuni-78_throw-1,6505,Zuni,78_throw,?ipaku,?ipaku,,,Newman1958,,false,,,
Zuni-79_give-1,6506,Zuni,79_give,?uz?i,?uz?i,,,Newman1958,,false,,,
Zuni-79_give-2,6507,Zuni,79_give,lheya-?u,lheya-?u,,,Newman1958,,false,,,
Zuni-80_say-1,6508,Zuni,80_say,?iqa,?iqa,,,Newman1958,,false,,,
Zuni-80_say-2,6509,Zuni,80_say,qa,qa,,,Newman1958,,false,,,
Zuni-81_sing-1,6510,Zuni,81_sing,tena-?u,tena-?u,,,Newman1958,,false,,,
Zuni-82_sun-1,6511,Zuni,82_sun,yato-kka,yato-kka,,,Newman1958,,false,,,
Zuni-83_moon-1,6512,Zuni,83_moon,ya-?ona-kka,ya-?ona-kka,,,Newman1958,,false,,,sacred term
Zuni-83_moon-2,6513,Zuni,83_moon,yachu,yachu,,,Newman1958,,false,,,crescent moon
Zuni-84_star-1,6514,Zuni,84_star,mo?-yachu,mo?-yachu,,,Newman1958,,false,,,
Zuni-85_sky-1,6515,Zuni,85_sky,?a?-po?ya,?a?-po?ya,,,Newman1958,,false,,,
Zuni-86_water-1,6516,Zuni,86_water,k?a,k?a,,,Newman1958,,false,,,
Zuni-87_wind-1,6517,Zuni,87_wind,pinna,pinna,,,Newman1958,,false,,,
Zuni-88_rain-1,6518,Zuni,88_rain,lhito,lhito,,,Newman1958,,false,,,
Zuni-89_snow-1,6519,Zuni,89_snow,lheponni,lheponni,,,Newman1958,,false,,,
Zuni-89_snow-2,6520,Zuni,89_snow,?u-pinna,?u-pinna,,,Newman1958,,false,,,
Zuni-90_stonerock-1,6521,Zuni,90_stonerock,?a,?a,,,Newman1958,,false,,,
Zuni-91_sand-1,6522,Zuni,91_sand,so,so,,,Newman1958,,false,,,
Zuni-92_earth-1,6523,Zuni,92_earth,?awiteli,?awiteli,,,Newman1958,,false,,,
Zuni-93_salt-1,6524,Zuni,93_salt,ma:-k?ose,ma:-k?ose,,,Newman1958,,false,,,
Zuni-94_cloud-1,6525,Zuni,94_cloud,lona,lona,,,Newman1958,,false,,,be cloudy
Zuni-94_cloud-2,6526,Zuni,94_cloud,lhu?wa,lhu?wa,,,Newman1958,,false,,,"be shady, be cloudy"
Zuni-95_smoke-1,6527,Zuni,95_smoke,poklhi,poklhi,,,Newman1958,,false,,,
Zuni-96_fire-1,6528,Zuni,96_fire,?akli,?akli,,,Newman1958,,false,,,
Zuni-97_ash-1,6529,Zuni,97_ash,lu,lu,,,Newman1958,,false,,,
Zuni-98_burn-1,6530,Zuni,98_burn,chapi,chapi,,,Newman1958,,false,,,
Zuni-99_pathroad-1,6531,Zuni,99_pathroad,?ona,?ona,,,Newman1958,,false,,,
Zuni-100_mountain-1,6532,Zuni,100_mountain,yala,yala,,,Newman1958,,false,,,
Zuni-101_red-1,6533,Zuni,101_red,shilowa,shilowa,,,Newman1958,,false,,,
Zuni-102_green-1,6534,Zuni,102_green,?ashena,?ashena,,,Newman1958,,false,,,
Zuni-103_yellow-1,6535,Zuni,103_yellow,lhupz?i,lhupz?i,,,Newman1958,,false,,,
Zuni-104_white-1,6536,Zuni,104_white,k?oja,k?oja,,,Newman1958,,false,,,
Zuni-105_black-1,6537,Zuni,105_black,q?i,q?i,,,Newman1958,,false,,,"black, be or become"
Zuni-106_night-1,6538,Zuni,106_night,tejlhi,tejlhi,,,Newman1958,,false,,,
Zuni-107_name-1,6539,Zuni,107_name,shi?i,shi?i,,,Newman1958,,false,,,
Zuni-108_year-1,6540,Zuni,108_year,te-piqayi-na,te-piqayi-na,,,Newman1958,,false,,,
Zuni-110_three-1,6542,Zuni,110_three,ja?in,ja?in,,,Newman1958,,false,,,
Zuni-111_four-1,6543,Zuni,111_four,?a:witen,?a:witen,,,Newman1958,,false,,,
Zuni-112_five-1,6544,Zuni,112_five,?apten,?apten,,,Newman1958,,false,,,
Zuni-113_six-1,6545,Zuni,113_six,topalekk?a,topalekk?a,,,Newman1958,,false,,,
Kawaiisu-1_nonot-1,6,Kawaiisu,1_nonot,yuwaatɨ,yuwaatɨ,,,Miller1984,1_nonot-6,false,,,"miller 4, but also kedu stubbs 2008 JHH: Stubbs form is cognate in the *kai set but has shifted meaning to be only a ""prohibitive"" in Kawaiisu.  Item given is correct."
Kawaiisu-2_many-1,38,Kawaiisu,2_many,awa-,awa-,,,Miller1984,2_many-1,false,,,
Kawaiisu-3_one-1,70,Kawaiisu,3_one,suyu,suyu,,,Miller1984,3_one-1,false,,,
Kawaiisu-4_two-1,102,Kawaiisu,4_two,waha-,waha-,,,Miller1984,4_two-3,false,,,
Kawaiisu-5_big-1,134,Kawaiisu,5_big,woko,woko,,,Miller1984,5_big-3,false,,,
Kawaiisu-6_old-1,166,Kawaiisu,6_old,hu(ʔ)iʔekweepɨ,huiʔekweepɨ,,,Miller1984,,false,,,
Kawaiisu-6_old-2,5022,Kawaiisu,6_old,hɨɨjʔekweepɨ,hɨɨjʔekweepɨ,,,Miller1984,,false,,,
Kawaiisu-6_old-3,5023,Kawaiisu,6_old,7ii-ty-,7ii-ty-,,,Miller1984,6_old-4,false,,,
Kawaiisu-7_small-1,198,Kawaiisu,7_small,ɨɨvʔepiiči,ɨɨvʔepiiči,,,Miller1984,7_small-7,false,,,
Kawaiisu-8_short-1,230,Kawaiisu,8_short,tovʔepiičɨ,tovʔepiičɨ,,,Miller1984,8_short-4,false,,,
Kawaiisu-9_long-1,262,Kawaiisu,9_long,paʔatogora,paʔatogora,,,Miller1984,9_long-3,false,,,= tall
Kawaiisu-10_new-1,294,Kawaiisu,10_new,ɨɨvitɨ,ɨɨvitɨ,,,Miller1984,10_new-5,false,,,
Kawaiisu-11_good-1,326,Kawaiisu,11_good,pišaa-,pišaa-,,,Miller1984,11_good-2,false,,,
Kawaiisu-12_round-1,358,Kawaiisu,12_round,mudu-ʔni-dɨ,mudu-ʔni-dɨ,,,Zigmond1990,12_round-8,false,,,(=round)
Kawaiisu-13_heavy-1,390,Kawaiisu,13_heavy,pitaʔa,pitaʔa,,,Miller1984,13_heavy-2,false,,,
Kawaiisu-14_dry-1,422,Kawaiisu,14_dry,tavasteedV,tavasteedV,,,Miller1984,14_dry-1,false,,,
Kawaiisu-15_sharpblade-1,454,Kawaiisu,15_sharpblade,kuwaa-,kuwaa-,,,Miller1984,15_sharpblade-1,false,,,"=edge, as in other Numic lgs; prob 'sharp', also)"
